ContactName,EmailAddress,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,SAAddressLine1,SAAddressLine2,SAAddressLine3,SAAddressLine4,SACity,SARegion,SAPostalCode,SACountry,InvoiceNumber,Reference,InvoiceDate,DueDate,PlannedDate,Total,TaxTotal,InvoiceAmountPaid,InvoiceAmountDue,InventoryItemCode,Description,Quantity,UnitAmount,Discount,LineAmount,AccountCode,TaxType,TaxAmount,TrackingName1,TrackingOption1,TrackingName2,TrackingOption2,Currency,Type,Sent,Status,GBP rate,LineAmountGBP,Period,Channel,Country,Region
Education 2000,dpennekamp@earthlink.net,5419 Saxon Drive,,,,Houston,TX,77092,US,,,,,,,,,INV-0543,,10/5/2016,9/6/2016,,1678.8,0,1678.8,0,AS0002,HUE Animation Studio (Red),2,69.95,20,111.92,4118,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,81.90986402,May-16,Direct,United States,US
Education 2000,dpennekamp@earthlink.net,5419 Saxon Drive,,,,Houston,TX,77092,US,,,,,,,,,INV-0543,,10/5/2016,9/6/2016,,1678.8,0,1678.8,0,PC0004,HUE HD Pro Camera (Black),4,69.95,20,223.84,4118,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,163.819728,May-16,Direct,United States,US
Education 2000,dpennekamp@earthlink.net,5419 Saxon Drive,,,,Houston,TX,77092,US,,,,,,,,,INV-0543,,10/5/2016,9/6/2016,,1678.8,0,1678.8,0,PC0001,HUE HD Pro Camera (Blue),6,69.95,20,335.76,4118,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,245.7295921,May-16,Direct,United States,US
Education 2000,dpennekamp@earthlink.net,5419 Saxon Drive,,,,Houston,TX,77092,US,,,,,,,,,INV-0543,,10/5/2016,9/6/2016,,1678.8,0,1678.8,0,PC0003,HUE HD Pro Camera (Green),8,69.95,20,447.68,4118,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,327.6394561,May-16,Direct,United States,US
Education 2000,dpennekamp@earthlink.net,5419 Saxon Drive,,,,Houston,TX,77092,US,,,,,,,,,INV-0543,,10/5/2016,9/6/2016,,1678.8,0,1678.8,0,PC0002,HUE HD Pro Camera (Red),5,69.95,20,279.8,4118,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,204.7746601,May-16,Direct,United States,US
Education 2000,dpennekamp@earthlink.net,5419 Saxon Drive,,,,Houston,TX,77092,US,,,,,,,,,INV-0543,,10/5/2016,9/6/2016,,1678.8,0,1678.8,0,Delivery,Shipping,1,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-16,Direct,United States,US
University of Oklahoma,rmccarty@ou.edu,"820 Van Vleet Oval, Room 238","Norman, ",,,,OK,73019,US,,,,,,,,,INV-0542,QU-0128 PO #NORMN-4000312819,10/5/2016,9/6/2016,,169.93,0,169.93,0,AS0001,HUE Animation Studio (Blue),1,69.95,,69.95,4100,Tax Exempt,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,51.19366501,May-16,Direct,United States,US
University of Oklahoma,rmccarty@ou.edu,"820 Van Vleet Oval, Room 238","Norman, ",,,,OK,73019,US,,,,,,,,,INV-0542,QU-0128 PO #NORMN-4000312819,10/5/2016,9/6/2016,,169.93,0,169.93,0,UL0005,HUE Animation five user license,1,89.99,,89.99,4300,Tax Exempt,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,65.86015603,May-16,Direct,United States,US
University of Oklahoma,rmccarty@ou.edu,"820 Van Vleet Oval, Room 238","Norman, ",,,,OK,73019,US,,,,,,,,,INV-0542,QU-0128 PO #NORMN-4000312819,10/5/2016,9/6/2016,,169.93,0,169.93,0,Delivery,Shipping,1,9.99,,9.99,4700,Tax Exempt,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,7.311289685,May-16,Direct,United States,US
University of Oklahoma,rmccarty@ou.edu,"820 Van Vleet Oval, Room 238","Norman, ",,,,OK,73019,US,,,,,,,,,INV-0542,QU-0128 PO #NORMN-4000312819,10/5/2016,9/6/2016,,169.93,0,169.93,0,,HUE Code: HUE55E70233C4015,0,0,,0,,,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,0,May-16,Direct,United States,US
Topeka Public Schools,jcoker@tps501.org,624 SW 24th Street,,,,Topeka,KS,66611,US,,,,,,,,,INV-0541,PO# 00162977,6/5/2016,5/6/2016,,479.64,0,479.64,0,AS0001,HUE Animation Studio (Blue),6,69.95,,419.7,4100,Tax Exempt,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,307.1619901,May-16,Direct,United States,US
Topeka Public Schools,jcoker@tps501.org,624 SW 24th Street,,,,Topeka,KS,66611,US,,,,,,,,,INV-0541,PO# 00162977,6/5/2016,5/6/2016,,479.64,0,479.64,0,Delivery,Shipping,1,59.94,,59.94,4700,Tax Exempt,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,43.86773811,May-16,Direct,United States,US
Topeka Public Schools,jcoker@tps501.org,624 SW 24th Street,,,,Topeka,KS,66611,US,,,,,,,,,INV-0541,PO# 00162977,6/5/2016,5/6/2016,,479.64,0,479.64,0,,"Delivery address:Chase Middle SchoolAttn: Janet Dickerson2250 NE State StreetTopeka, KS 66616",0,0,,0,,,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,0,May-16,Direct,United States,US
Forest Oaks Elementary School,lmclemore@shelbyed.k12.al.us,1000 Hornet Pky,"Chelsea, ",,,,AL,35043,US,,,,,,,,,INV-0540,PO# F16-459,5/5/2016,4/6/2016,,84.94,0,84.94,0,AS0001,HUE Animation Studio (Blue),1,69.95,,69.95,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,51.19366501,May-16,Direct,United States,US
Forest Oaks Elementary School,lmclemore@shelbyed.k12.al.us,1000 Hornet Pky,"Chelsea, ",,,,AL,35043,US,,,,,,,,,INV-0540,PO# F16-459,5/5/2016,4/6/2016,,84.94,0,84.94,0,Delivery,Shipping,1,14.99,,14.99,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,10.97059383,May-16,Direct,United States,US
Carver Middle School,gary.chapman@palmbeachschools.org,101 Barwick Road,"Delay Beach, ",,,,FL,33445,US,,,,,,,,,INV-0539,QU-0125 PO #2016-1014,5/5/2016,4/6/2016,,1049.25,0,1049.25,0,AS0001,HUE Animation Studio (Blue),15,69.95,,1049.25,4100,Tax Exempt,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,767.9049752,May-16,Direct,United States,US
Carver Middle School,gary.chapman@palmbeachschools.org,101 Barwick Road,"Delay Beach, ",,,,FL,33445,US,,,,,,,,,INV-0539,QU-0125 PO #2016-1014,5/5/2016,4/6/2016,,1049.25,0,1049.25,0,Delivery,Shipping,1,0,,0,,,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,0,May-16,Direct,United States,US
Shelby County Board of Education,jobeth_robbins@bellsouth.net,PO BOX 1910,,,,Columbinana,AL,35051,US,,,,,,,,,INV-0538,PO# 16-3220,3/5/2016,2/6/2016,,84.9,0,84.9,0,AS0001,HUE Animation Studio (Blue),1,69.95,,69.95,4100,Tax Exempt,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,51.19366501,May-16,Direct,United States,US
Shelby County Board of Education,jobeth_robbins@bellsouth.net,PO BOX 1910,,,,Columbinana,AL,35051,US,,,,,,,,,INV-0538,PO# 16-3220,3/5/2016,2/6/2016,,84.9,0,84.9,0,Delivery,Shipping,1,14.95,,14.95,4700,Tax Exempt,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,10.9413194,May-16,Direct,United States,US
Ecole Voyageur Memorial School,vmsstorekeeper@cscree.qc.ca,"232 Mistissini Blvd,",,,,Mistissini,Quebec,G0W 1C0,CA,,,,,,,,,INV-0537,George Mamianskum PO# 160610389,3/5/2016,2/6/2016,,59.94,0,59.94,0,HD0004,HUE HD Camera (Black),1,49.95,,49.95,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,36.55644843,May-16,Direct,Canada,RoW
Ecole Voyageur Memorial School,vmsstorekeeper@cscree.qc.ca,"232 Mistissini Blvd,",,,,Mistissini,Quebec,G0W 1C0,CA,,,,,,,,,INV-0537,George Mamianskum PO# 160610389,3/5/2016,2/6/2016,,59.94,0,59.94,0,Delivery,Shipping,1,9.99,,9.99,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,7.311289685,May-16,Direct,Canada,RoW
Ecole Voyageur Memorial School,vmsstorekeeper@cscree.qc.ca,"232 Mistissini Blvd,",,,,Mistissini,Quebec,G0W 1C0,CA,,,,,,,,,INV-0537,George Mamianskum PO# 160610389,3/5/2016,2/6/2016,,59.94,0,59.94,0,,Att: Alyssa Baldoni,0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,May-16,Direct,Canada,RoW
Ascent Information Technology Limited trading as HUE,kasia@huehd.com,12 Enterprise Way,,,,London,,SW18 1FZ,GB,,,,,,,,,INV-0536,Amazon US and CA sales (043016),4/30/2016,5/30/2016,,8580,0,8580,0,,Stock sold on Amazon US and CA (April 2016),715,12,,8580,4400,Tax Exempt,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,6279.365916,Apr-16,Direct,United Kingdom,UK
Buffalo Public Schools,jpalamara@buffaloschools.org,65 Niagara Sq.,Rm 816 City Hall,,,Buffalo,NY,14202,US,65 Niagara Sq.,Rm 816 City Hall,,Buffalo Public Schools,Buffalo,NY,14202,US,INV-0535,PO# 16006261-00,4/27/2016,5/27/2016,,2847.15,0,2847.15,0,HD0003,HUE HD Camera (Green),57,49.95,,2847.15,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,2083.71756,Apr-16,Direct,United States,US
Buffalo Public Schools,jpalamara@buffaloschools.org,65 Niagara Sq.,Rm 816 City Hall,,,Buffalo,NY,14202,US,65 Niagara Sq.,Rm 816 City Hall,,Buffalo Public Schools,Buffalo,NY,14202,US,INV-0535,PO# 16006261-00,4/27/2016,5/27/2016,,2847.15,0,2847.15,0,Delivery,Shipping,1,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,Apr-16,Direct,United States,US
Buffalo Public Schools,jpalamara@buffaloschools.org,65 Niagara Sq.,Rm 816 City Hall,,,Buffalo,NY,14202,US,65 Niagara Sq.,Rm 816 City Hall,,Buffalo Public Schools,Buffalo,NY,14202,US,INV-0535,PO# 16006261-00,4/27/2016,5/27/2016,,2847.15,0,2847.15,0,,"Delivery Address:Science Education Office 333s333 Clinton StreetRoom 312Buffalo, NY 14204",0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,Apr-16,Direct,United States,US
Ian Felgar,ifelgar@sd38.bc.ca,,,,,,,,CA,,,,,,,,,INV-0534,HS ticket #82245,4/25/2016,5/25/2016,,20,0,20,0,PC0004,HUE HD Pro Camera (Black),1,20,,20,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,14.63721659,Apr-16,Direct,Canada,RoW
Ian Felgar,ifelgar@sd38.bc.ca,,,,,,,,CA,,,,,,,,,INV-0534,HS ticket #82245,4/25/2016,5/25/2016,,20,0,20,0,,Replacement for HUE HD camera but upgrading to Pro,0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,Apr-16,Direct,Canada,RoW
Anaheim Elementary School District,dornelas@acsd.k12.ca.us,1001 S. East Street,"Anaheim, ",,,,CA,92805,US,,,,,,,,,INV-0533,QU-0123 PO #J04R3960,4/25/2016,5/25/2016,,229.84,0,229.84,0,AS0001,HUE Animation Studio (Blue),3,69.95,,209.85,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,153.580995,Apr-16,Direct,United States,US
Anaheim Elementary School District,dornelas@acsd.k12.ca.us,1001 S. East Street,"Anaheim, ",,,,CA,92805,US,,,,,,,,,INV-0533,QU-0123 PO #J04R3960,4/25/2016,5/25/2016,,229.84,0,229.84,0,Delivery,Shipping,1,19.99,,19.99,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,14.62989798,Apr-16,Direct,United States,US
East Islip District Office,dohara@eischools.org,1 Craig B Gariepy Ave.,,,,Islip Terrace,NY,11752,US,,,,,,,,,INV-0532,PO # 6-01971,4/20/2016,5/20/2016,,64.94,0,64.94,0,HD0001,HUE HD Camera (Blue),1,49.95,,49.95,4100,Tax Exempt,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,36.55644843,Apr-16,Direct,United States,US
East Islip District Office,dohara@eischools.org,1 Craig B Gariepy Ave.,,,,Islip Terrace,NY,11752,US,,,,,,,,,INV-0532,PO # 6-01971,4/20/2016,5/20/2016,,64.94,0,64.94,0,Delivery,Shipping,1,14.99,,14.99,4700,Tax Exempt,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,10.97059383,Apr-16,Direct,United States,US
East Islip District Office,dohara@eischools.org,1 Craig B Gariepy Ave.,,,,Islip Terrace,NY,11752,US,,,,,,,,,INV-0532,PO # 6-01971,4/20/2016,5/20/2016,,64.94,0,64.94,0,,"Delivery address:Timber Point Elementary200 Timber Point RoadEast Islip, NY 11730",0,0,,0,,,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,0,Apr-16,Direct,United States,US
Montgomery High School,timothy.murphy@sweetwaterschools.org,3250 Palm Ave,San Diego ,,,,CA,92154,US,,,,,,,,,INV-0531,Tim Murphy PO# 526494,4/19/2016,5/19/2016,,524.49,0,524.49,0,HD0001,HUE HD Camera (Blue),10,49.95,,499.5,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,365.5644843,Apr-16,Direct,United States,US
Montgomery High School,timothy.murphy@sweetwaterschools.org,3250 Palm Ave,San Diego ,,,,CA,92154,US,,,,,,,,,INV-0531,Tim Murphy PO# 526494,4/19/2016,5/19/2016,,524.49,0,524.49,0,Delivery,Shipping,1,24.99,,24.99,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,18.28920213,Apr-16,Direct,United States,US
Forest Hills School District,melaniezolnier@foresthills.edu,7550 Forest Road,"Cincinnati, ",,,,OH,45244,US,Shipping Address:,Turpin High School,2650 Bartels Road,"Cincinnati, OH 45244",,,,,INV-0530,QU-0094 PO #231890,4/14/2016,5/14/2016,,264.79,0,264.79,0,AS0003,HUE Animation Studio (Green),2,69.95,,139.9,4100,Tax Exempt,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,102.38733,Apr-16,Direct,United States,US
Forest Hills School District,melaniezolnier@foresthills.edu,7550 Forest Road,"Cincinnati, ",,,,OH,45244,US,Shipping Address:,Turpin High School,2650 Bartels Road,"Cincinnati, OH 45244",,,,,INV-0530,QU-0094 PO #231890,4/14/2016,5/14/2016,,264.79,0,264.79,0,TS0001,HUE Tablet Stand (Blue),2,49.95,,99.9,4100,Tax Exempt,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,73.11289685,Apr-16,Direct,United States,US
Forest Hills School District,melaniezolnier@foresthills.edu,7550 Forest Road,"Cincinnati, ",,,,OH,45244,US,Shipping Address:,Turpin High School,2650 Bartels Road,"Cincinnati, OH 45244",,,,,INV-0530,QU-0094 PO #231890,4/14/2016,5/14/2016,,264.79,0,264.79,0,Delivery,Shipping,1,24.99,,24.99,4700,Tax Exempt,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,18.28920213,Apr-16,Direct,United States,US
Forest Hills School District,melaniezolnier@foresthills.edu,7550 Forest Road,"Cincinnati, ",,,,OH,45244,US,Shipping Address:,Turpin High School,2650 Bartels Road,"Cincinnati, OH 45244",,,,,INV-0530,QU-0094 PO #231890,4/14/2016,5/14/2016,,264.79,0,264.79,0,,"Shipping address:Kristine Hemmelgarn Turpin High School2650 Bartels RoadCincinnati, Ohio 45244",0,0,,0,,,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,0,Apr-16,Direct,United States,US
"3-C TECHNOLOGY, LLC",CWADE@TEAM3C.COM,3200 W. PLEASANT RUN RD.,SUITE 330,"LANCASTER,",,, TX ,75146,US,,,,,,,,,INV-0529,QU-0108 PO# 5605,11/4/2016,11/5/2016,,439.69,0,439.69,0,AS0001,HUE Animation Studio (Blue),2,69.95,,139.9,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,102.38733,Apr-16,Direct,United States,US
"3-C TECHNOLOGY, LLC",CWADE@TEAM3C.COM,3200 W. PLEASANT RUN RD.,SUITE 330,"LANCASTER,",,, TX ,75146,US,,,,,,,,,INV-0529,QU-0108 PO# 5605,11/4/2016,11/5/2016,,439.69,0,439.69,0,AS0002,HUE Animation Studio (Red),2,69.95,,139.9,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,102.38733,Apr-16,Direct,United States,US
"3-C TECHNOLOGY, LLC",CWADE@TEAM3C.COM,3200 W. PLEASANT RUN RD.,SUITE 330,"LANCASTER,",,, TX ,75146,US,,,,,,,,,INV-0529,QU-0108 PO# 5605,11/4/2016,11/5/2016,,439.69,0,439.69,0,AS0003,HUE Animation Studio (Green),2,69.95,,139.9,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,102.38733,Apr-16,Direct,United States,US
"3-C TECHNOLOGY, LLC",CWADE@TEAM3C.COM,3200 W. PLEASANT RUN RD.,SUITE 330,"LANCASTER,",,, TX ,75146,US,,,,,,,,,INV-0529,QU-0108 PO# 5605,11/4/2016,11/5/2016,,439.69,0,439.69,0,Delivery,Shipping,1,19.99,,19.99,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,14.62989798,Apr-16,Direct,United States,US
"3-C TECHNOLOGY, LLC",CWADE@TEAM3C.COM,3200 W. PLEASANT RUN RD.,SUITE 330,"LANCASTER,",,, TX ,75146,US,,,,,,,,,INV-0529,QU-0108 PO# 5605,11/4/2016,11/5/2016,,439.69,0,439.69,0,,"Delivery Address:Region VII ESCLynn Neslon1909 N Longview StKilgore, Tx 75662",0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,Apr-16,Direct,United States,US
USD458 Basehor-Linwood,llund@usd458.org,2008 N. 155th Street,,,,Basehor,KS,66007,US,,,,,,,,,INV-0528,QU-0114 PO# 067587,11/4/2016,11/5/2016,,349.75,0,349.75,0,AS0002,HUE Animation Studio (Red),5,69.95,,349.75,4100,Tax Exempt,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,255.9683251,Apr-16,Direct,United States,US
USD458 Basehor-Linwood,llund@usd458.org,2008 N. 155th Street,,,,Basehor,KS,66007,US,,,,,,,,,INV-0528,QU-0114 PO# 067587,11/4/2016,11/5/2016,,349.75,0,349.75,0,Delivery,Shipping,1,0,,0,,,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,0,Apr-16,Direct,United States,US
Johnson Middle School,dowens@wsdk8.us,13603 Edwards St.,"Westminster, ",,,,CA,92683,US,,,,,,,,,INV-0527,CUE 2016 PO# J60R3399,11/4/2016,11/5/2016,,112,0,112,0,AS0003,HUE Animation Studio (Green),2,56,,112,4100,Tax Exempt,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,81.96841289,Apr-16,Direct,United States,US
Johnson Middle School,dowens@wsdk8.us,13603 Edwards St.,"Westminster, ",,,,CA,92683,US,,,,,,,,,INV-0527,CUE 2016 PO# J60R3399,11/4/2016,11/5/2016,,112,0,112,0,Delivery,Shipping,1,0,,0,,,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,0,Apr-16,Direct,United States,US
Amery School District,schmidts@amerysd.k12.wi.us,555 Minneapolis Ave,,,,Amery,WI,54001,US,,,,,,,,,INV-0526,QU-0112,11/4/2016,11/5/2016,,1555.95,0,1555.95,0,UL0010,HUE Animation ten user license,2,170,,340,4300,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,248.832682,Apr-16,Direct,United States,US
Amery School District,schmidts@amerysd.k12.wi.us,555 Minneapolis Ave,,,,Amery,WI,54001,US,,,,,,,,,INV-0526,QU-0112,11/4/2016,11/5/2016,,1555.95,0,1555.95,0,UL0005,HUE Animation five user license,1,88,,88,4300,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,64.40375298,Apr-16,Direct,United States,US
Amery School District,schmidts@amerysd.k12.wi.us,555 Minneapolis Ave,,,,Amery,WI,54001,US,,,,,,,,,INV-0526,QU-0112,11/4/2016,11/5/2016,,1555.95,0,1555.95,0,HD0001,HUE HD Camera (Blue),5,48,,240,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,175.646599,Apr-16,Direct,United States,US
Amery School District,schmidts@amerysd.k12.wi.us,555 Minneapolis Ave,,,,Amery,WI,54001,US,,,,,,,,,INV-0526,QU-0112,11/4/2016,11/5/2016,,1555.95,0,1555.95,0,HD0002,HUE HD Camera (Red),5,48,,240,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,175.646599,Apr-16,Direct,United States,US
Amery School District,schmidts@amerysd.k12.wi.us,555 Minneapolis Ave,,,,Amery,WI,54001,US,,,,,,,,,INV-0526,QU-0112,11/4/2016,11/5/2016,,1555.95,0,1555.95,0,HD0003,HUE HD Camera (Green),5,48,,240,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,175.646599,Apr-16,Direct,United States,US
Amery School District,schmidts@amerysd.k12.wi.us,555 Minneapolis Ave,,,,Amery,WI,54001,US,,,,,,,,,INV-0526,QU-0112,11/4/2016,11/5/2016,,1555.95,0,1555.95,0,HD0004,HUE HD Camera (Black),5,48,,240,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,175.646599,Apr-16,Direct,United States,US
Amery School District,schmidts@amerysd.k12.wi.us,555 Minneapolis Ave,,,,Amery,WI,54001,US,,,,,,,,,INV-0526,QU-0112,11/4/2016,11/5/2016,,1555.95,0,1555.95,0,PC0001,HUE HD Pro Camera (Blue),1,68,,68,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,49.7665364,Apr-16,Direct,United States,US
Amery School District,schmidts@amerysd.k12.wi.us,555 Minneapolis Ave,,,,Amery,WI,54001,US,,,,,,,,,INV-0526,QU-0112,11/4/2016,11/5/2016,,1555.95,0,1555.95,0,GA0001,Complete Animation Activity Guide (ANIDG),1,99.95,,99.95,4303,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,73.14948989,Apr-16,Direct,United States,US
Amery School District,schmidts@amerysd.k12.wi.us,555 Minneapolis Ave,,,,Amery,WI,54001,US,,,,,,,,,INV-0526,QU-0112,11/4/2016,11/5/2016,,1555.95,0,1555.95,0,Delivery,Shipping,1,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,Apr-16,Direct,United States,US
Victoria Cochran,VictoriaCochran@clovisusd.k12.ca.us,1450 Herndon Ave,Clovis ,,,,CA,93611,US,,,,,,,,,INV-0525,QU-0109 PO# 16008509,11/4/2016,11/5/2016,,349.75,0,349.75,0,AS0001,HUE Animation Studio (Blue),5,69.95,,349.75,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,255.9683251,Apr-16,Direct,United States,US
Victoria Cochran,VictoriaCochran@clovisusd.k12.ca.us,1450 Herndon Ave,Clovis ,,,,CA,93611,US,,,,,,,,,INV-0525,QU-0109 PO# 16008509,11/4/2016,11/5/2016,,349.75,0,349.75,0,Delivery,Shipping,1,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,Apr-16,Direct,United States,US
Victoria Cochran,VictoriaCochran@clovisusd.k12.ca.us,1450 Herndon Ave,Clovis ,,,,CA,93611,US,,,,,,,,,INV-0525,QU-0109 PO# 16008509,11/4/2016,11/5/2016,,349.75,0,349.75,0,,"Delivery Address:1690 David E Cook WayClovis, CA 93611",0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,Apr-16,Direct,United States,US
Merconnet,management@canadianclassroom.com,9088 Halston Court,"Burnaby, ",,,,BC,V3n 0A7 ,CA,,,,,,,,,INV-0524,,8/4/2016,8/5/2016,,1154.2,0,1154.2,0,PC0002,HUE HD Pro Camera (Red),10,69.95,20,559.6,4118,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,409.5493201,Apr-16,Direct,Canada,RoW
Merconnet,management@canadianclassroom.com,9088 Halston Court,"Burnaby, ",,,,BC,V3n 0A7 ,CA,,,,,,,,,INV-0524,,8/4/2016,8/5/2016,,1154.2,0,1154.2,0,PC0003,HUE HD Pro Camera (Green),10,69.95,20,559.6,4118,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,409.5493201,Apr-16,Direct,Canada,RoW
Merconnet,management@canadianclassroom.com,9088 Halston Court,"Burnaby, ",,,,BC,V3n 0A7 ,CA,,,,,,,,,INV-0524,,8/4/2016,8/5/2016,,1154.2,0,1154.2,0,Delivery,Shipping,1,35,,35,4700,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,25.61512903,Apr-16,Direct,Canada,RoW
Merconnet,management@canadianclassroom.com,9088 Halston Court,"Burnaby, ",,,,BC,V3n 0A7 ,CA,,,,,,,,,INV-0524,,8/4/2016,8/5/2016,,1154.2,0,1154.2,0,,"Delivery Address:Merconnet4599 RUE DE BORDEAUX . Montreal,Qc. H2H 1Z9",0,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,Apr-16,Direct,Canada,RoW
Hesperia Unified School District,anson.ruiz@hesperiausd.org,15576 Main Street,,,,Hesperia,CA,92345,US,HUSD Warehouse,17575 Eucalyptus,,,,,,,INV-0523,QU-0088 PO# 162657,5/4/2016,5/5/2016,,1000,0,1000,0,AS0001,HUE Animation Studio (Blue),6,62,,372,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,272.2522285,Apr-16,Direct,United States,US
Hesperia Unified School District,anson.ruiz@hesperiausd.org,15576 Main Street,,,,Hesperia,CA,92345,US,HUSD Warehouse,17575 Eucalyptus,,,,,,,INV-0523,QU-0088 PO# 162657,5/4/2016,5/5/2016,,1000,0,1000,0,AS0002,HUE Animation Studio (Red),5,62.5,,312.5,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,228.7065092,Apr-16,Direct,United States,US
Hesperia Unified School District,anson.ruiz@hesperiausd.org,15576 Main Street,,,,Hesperia,CA,92345,US,HUSD Warehouse,17575 Eucalyptus,,,,,,,INV-0523,QU-0088 PO# 162657,5/4/2016,5/5/2016,,1000,0,1000,0,AS0003,HUE Animation Studio (Green),5,63.1,,315.5,4100,Tax Exempt,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,230.9020917,Apr-16,Direct,United States,US
Hesperia Unified School District,anson.ruiz@hesperiausd.org,15576 Main Street,,,,Hesperia,CA,92345,US,HUSD Warehouse,17575 Eucalyptus,,,,,,,INV-0523,QU-0088 PO# 162657,5/4/2016,5/5/2016,,1000,0,1000,0,Delivery,Shipping,1,0,,0,,,0,,,,,USD,Sales invoice,Viewed,Paid,1.36638,0,Apr-16,Direct,United States,US
Coastal Bend College,czamora@coastalbend.edu,3800 Charco Road,"Beeville, ",,,,TX ,78102,US,,,,,,,,,INV-0522,QU-0095 PO #99872,3/31/2016,4/30/2016,,79.94,0,79.94,0,AS0001,HUE Animation Studio (Blue),1,69.95,,69.95,4100,Tax Exempt,0,,,,,USD,Sales invoice,Sent,Paid,1.36638,51.19366501,Mar-16,Direct,United States,US
